171,KILLING OF DOCTOR BECOMES A FACTOR IN POLITICAL RACES,665, <P> The killing of Dr. Barnett Slepian a gynecologist in Buffalo who performed abortions has become a factor in at least two campaigns in New York say political consultants and some campaign advisers. </P> <P> In the race for attorney,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31013t/NYT19981026.0446
172,ABORTION PROVIDER KILLED BY SNIPER'S BULLET,818, <P> Dr. Barnett Slepian an obstetrician with a practice in suburban Buffalo N.Y. returned home from synagogue Friday night with his wife Lynn and greeted his four sons. Then he stepped into his kitchen where a sniper's bullet crashed through,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31013t/NYT19981024.0193
173,ABORTION CLINIC IN BUFFALO VOWS TO CONTINUE SLAIN DOCTOR'S WORK,746, <P> BUFFALO N.Y. _ With federal marshals posted outside and protesters waving pictures of aborted fetuses from the sidewalk the clinic where Dr. Barnett A. Slepian performed abortions until he was slain on Friday night reopened here Tuesday and its,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31013t/NYT19981027.0421
174,WEB SITE OWNER SAYS HE HAD NO ADVANCE WORD ON DOCTOR'S SLAYING,496, <P> Neal Horsley a 54-year-old computer programmer in Carrollton Ga. does not understand what the fuss is about. </P> <P> Three years ago he established a Web site called ``The Nuremberg Files'' a list attempting in his words ``to record,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31013t/NYT19981025.0236
175,ABORTION PROVIDER KILLED BY SNIPER'S BULLET,788, <P> Dr. Barnett Slepian an obstetrician with a practice in suburban Buffalo N.Y. returned home from synagogue Friday night with his wife Lynn and greeted his four sons. Then he stepped into his kitchen where a sniper's bullet crashed through,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31013t/NYT19981024.0136
176,FIVE SNIPER ATTACKS ON ABORTION DOCTORS SINCE 1994,350, <P> Five sniper attacks against abortion doctors in Canada and the United States have occurred in the last four years within a few weeks of Nov. 11 or Veterans Day a date observed as Remembrance Day in Canada but which,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31013t/NYT19981025.0249
177,EDITORIAL: VIOLENCE AGAINST ABORTION DOCTORS,485, <P> The New York Times said in an editorial on Monday Oct. 26: </P> <P> The murder of Dr. Barnett Slepian is the latest depraved assault on the small number of courageous physicians who still risk their safety to perform,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31013t/NYT19981025.0188
178,MURDERED DOCTOR REMEMBERED AS CONSCIENTIOUS AND COURAGEOUS,961, <P> AMHERST N.Y. _ Some of those whom knew him said Dr. Barnett Slepian continued to perform abortions in the face of death threats because he had what one friend called ``a stubborn kind of courage.'' </P> <P> Others said,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31013t/NYT19981025.0178
179,ABORTION AND CAMPAIGN FUNDS DOMINATE ATTORNEY GENERAL DEBATE,640, <P> NEW YORK _ In the second and final debate in the race for state attorney general Eliot Spitzer the Democratic challenger accused Republican incumbent Dennis Vacco on Sunday of ignoring the threat posed by radical anti-abortion advocates thereby helping,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31013t/NYT19981025.0239
180,(ATTN: N.Y.),283, <P> AMHERST N.Y. _ With no arrests reported in Friday night's slaying of Dr. Barnett Slepian the three doctors who publicly acknowledge performing abortions in the Buffalo area remained in seclusion Sunday as residents of this quiet Buffalo suburb reeled,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31013t/NYT19981025.0186
181,Cold weather claims more than 50 lives in Europe,350, BUCHAREST Romania (AP) _ An Arctic cold wave and accompanying blizzards have killed at least 62 people throughout Europe police and media reported Monday. The early winter weather played a role in at least 24 deaths in Romania and Bulgaria,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31010t/APW19981123.0532
182,Poland's death toll from fierce cold hits 85,161, WARSAW Poland (AP) _ The death toll from almost three weeks of sub-zero temperatures reached 85 on Saturday after two men froze to death in their unheated homes in northeastern Poland. Both victims ages 36 and 49 were from towns,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31010t/APW19981205.0560
183,Death toll from Polish cold up to 32,140, WARSAW Poland (AP) _ An Arctic cold wave that hit Poland a week ago has killed 32 people police said Monday. Most of the victims were middle-aged men who had been drinking alcohol and passed out in the cold according,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31010t/APW19981123.0259
184,Cold weather claims at least 69 lives in Europe,173, &UR; Eds: UPDATES with four more deaths in Poland &UR; AP Photo &UR; By ALISON MUTLER &QC; &UR; Associated Press Writer &QC; BUCHAREST Romania (AP) _ An Arctic cold wave and accompanying blizzards have killed at least 65 people throughout,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31010t/APW19981123.1118
185,Alcohol  strained welfare system blamed for Poland's high death,219, WARSAW Poland (AP) _ Krzysztof Chmiel knows about being homeless and drinking so his explanation for the 47 deaths as of Wednesday in Poland's Arctic cold wave sounds plausible. ``They drink methylated spirit and then drop dead'' said the 46-year-old,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31010t/APW19981125.0278
186,WEATHER,328, <P> NATIONAL FORECAST &QL; </P> <P> Inclement weather will affect parts of the Northeast on Thursday as developing low pressure lifts Atlantic moisture across the region. Wet snow will fall in northern Maine and on the high ground of northern,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31010t/NYT19981125.0289
187,Death toll from cold weather reaches 74,131, WARSAW Poland (AP) _ Two more victims of Poland's prolonged cold front were found Thursday raising the death toll from more than two weeks of freezing temperatures to at least 74. Police said a 40-year-old man was found frozen to,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31010t/APW19981203.0970
188,Death toll from cold weather reaches 74,133, WARSAW Poland (AP) _ Two more victims of Poland's prolonged cold front were found Thursday raising the death toll from more than two weeks of freezing temperatures to at least 74. Police said a 40-year-old man was found frozen to,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31010t/APW19981203.0965
189,Poland's death toll from fierce cold hits 83,113, WARSAW Poland (AP) _ The death toll from almost three weeks of sub-zero temperatures has reached 83 after a homeless man froze to death in a Warsaw park. The man identified only as Adam S. 47 was discovered Friday night,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31010t/APW19981205.0353
190,Cold kills 39 in Moscow this month,131, MOSCOW (AP) _ Unusually cold weather in Moscow killed at least 39 people in November medical officials said on Monday. Winter has come early to the Russian capital this year with temperatures below freezing through most of the month. Since,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31010t/APW19981130.0222
191,REPUBLICANS LIST TERMS FOR IMF PAYOUT,427, <P> WASHINGTON _ Republican congressional leaders presented the Clinton administration Thursday with a list of lending conditions that they want imposed on the International Monetary Fund in order for Congress to approve $18 billion in new money for the IMF.,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31031t/NYT19981008.0412
192,ANTI-ENVIRO CONGRESS ON COLLISION COURSE WITH PUBLIC,811, <P> Congress is playing ``chicken'' with the president and the American public. The federal government is now running on borrowed time. The federal fiscal year ends on Sept. 30. There would have been a massive shutdown of federal agencies on,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31031t/NYT19981006.0047
193,CONGRESS WORKS ON TAX-CUT PLAN THAT MAY WIN BIPARTISAN SUPPORT,499, <P> WASHINGTON _ With the Republican plan for a big tax cut having died without coming to a vote in the Senate Congress scrambled Friday to put together a far smaller tax package that could win bipartisan support. </P> <P>,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31031t/NYT19981009.0476
194,CONGRESS EXTENDS DEADLINE ON STALLED SPENDING TALKS,647, <P> WASHINGTON _ Budget negotiations faltered Friday prompting Congress to delay until midnight Monday its deadline for passing a spending bill to keep the government open. </P> <P> Republican leaders vowed they would not let the government shut down. At,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31031t/NYT19981009.0452
195,U.S. SEEKING OTHERS' INPUT ON NEW RULES FOR IMF,545, <P> WASHINGTON _ The Clinton administration has begun to consult foreign governments about changes that will be demanded of the International Monetary Fund under a deal with Congress to provide the fund with $18 billion administration and congressional officials said,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31031t/NYT19981011.0181
196,ANTI-ENVIRO CONGRESS ON COLLISION COURSE WITH PUBLIC,805, <P> Congress is playing ``chicken'' with the president and the American public. The federal government is now running on borrowed time. The federal fiscal year ends on Sept. 30. There would have been a massive shutdown of federal agencies on,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31031t/NYT19981006.0127
197,AS SPENDING BILLS LAG  THE DEMOCRATS ATTACK,777, <P> WASHINGTON _ With just five days until money for the new fiscal year runs out President Clinton and Congressional Democrats on Monday escalated their criticism of Republican leaders for not moving faster on the 13 spending bills needed to,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31031t/NYT19981005.0441
198,CLINTON'S AIDES AND GOP TRY TO RESOLVE BUDGET ISSUES,500, <P> WASHINGTON _ With three days until temporary financing of the government expires Republican leaders met Wednesday night with White House officials in their first high-level attempt to resolve dozens of spending issues and avoid a government shutdown. </P> <P>,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31031t/NYT19981007.0399
199,EDITORIAL: BUDGET SHOWDOWN IN WASHINGTON,377, <P> The New York Times said in an editorial for Wednesday Oct. 7: </P> <P> In an atmosphere already bitter over impeachment proceedings President Clinton and Republican congressional leaders are heading toward another nasty confrontation on the budget that threatens,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31031t/NYT19981006.0397
200,HOUSE GOP MAY SOFTEN ON SPENDING TO CLEAR DECKS FOR CLINTON,1056, <P> WASHINGTON _ With four days until temporary financing for the government runs out House Republican leaders Tuesday demonstrated a new willingness to resolve several of the spending issues that had pointed toward a government shutdown. </P> <P> Republicans want,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31031t/NYT19981006.0391
201,MAN WHO CLAIMS TO HAVE SURVIVED KOSOVO MASSACRE DESCRIBES,933, <P> GOLUBOVAC Yugoslavia _ A 42-year-old man who says he is the lone survivor of a massacre in which 13 ethnic Albanians were summarily shot and killed in this village in Kosovo recalled Thursday how he was herded into a,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30051t/NYT19981001.0377
202,War crimes investigation mission to begin next month,157, THE HAGUE Netherlands (AP) _ A delegation of U.N. war crimes investigators and prosecutors plans to visit Kosovo early next month officials at the Yugoslav war crimes tribunal said Wednesday. The team led by Chief Prosecutor Louise Arbour of Canada,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30051t/APW19981021.0246
203,Lawyer: Former prison guard should be spared long sentence,462, THE HAGUE Netherlands (AP) _ A former Bosnian Muslim prison guard charged with war crimes against Serb captives should get a milder sentence because he suffers from mental problems worsened by the war his lawyer told a U.N. tribunal Monday.,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30051t/APW19981012.0791
204,General Assembly votes to select three new judges for Hague,212, UNITED NATIONS (AP) _ The General Assembly voted Friday to select three judges to fill a new trial chamber of the Yugoslav war crimes tribunal whose caseload could grow with atrocities committed during the Kosovo conflict. Representatives of the 185-member,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30051t/APW19981016.0667
205,Belgrade war crimes debate: Yugoslavia must cooperate on Kosovo,269, BELGRADE Yugoslavia (AP) _ Yugoslavia must cooperate with a U.N. war crimes panel investigating allegations of atrocities in the rebellious Yugoslav province of Kosovo a U.S. official said Saturday. ``In the U.N. Security Council there is unanimous consent of all,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30051t/APW19981107.0700
206,U.N. tribunal to resume probe of alleged atrocities in Kosovo,389, THE HAGUE Netherlands (AP) _ Yugoslav war crimes tribunal investigators plan to return to Kosovo and resume their probe of alleged atrocities in the troubled province a tribunal official said Wednesday. Visas that were denied earlier by Yugoslav authorities have,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30051t/APW19981014.0564
207,Clash wounds three Serbs,609, SIPITULA Yugoslavia (AP) _ Three Serbs were wounded after their cars were raked by gunfire from separatist ethnic Albanians police said Wednesday. The violence highlighted Kosovo's continuing potential for bloodshed despite last month's peace agreement. Serb police at a checkpoint,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30051t/APW19981104.0537
208,Bosnian Serb pleads guilty to 14 murders at U.N. tribunal,108, THE HAGUE Netherlands (AP) _ Handing the Yugoslav war crimes tribunal only its third conviction a Bosnian Serb Thursday pleaded guilty to 14 murders. Goran Jelisic 30 faces a maximum life prison term for the killings. Because he pleaded innocent,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30051t/APW19981029.0281
209,Clash wounds three Serbs,627, SIPITULA Yugoslavia (AP) _ Three Serbs were wounded after their cars were raked by gunfire from separatist ethnic Albanians police said Wednesday. The violence highlighted Kosovo's continuing potential for bloodshed despite last month's peace agreement. Serb police at a checkpoint,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30051t/APW19981104.0524
210,Yugoslavia refuses to allow Kosovo investigations,377, THE HAGUE Netherlands (AP) _ The president of the U.N. war crimes tribunal angrily branded Yugoslavia a ``rogue state'' Thursday after Belgrade refused to allow investigators to probe alleged atrocities in Kosovo. Authorities in the Federal Republic of Yugoslavia confirmed,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30051t/APW19981105.0609
211,BRAZIL PLANS $20 BILLION IN TAX HIKES  BUDGET CUTS,642, <P> BRASILIA Brazil _ As a three-man economic team headed for Washington and President Fernando Henrique Cardoso flew off to Portugal Brazilian government officials put the finishing touches Friday on an ambitious package to raise $20 billion in revenues through,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30048t/NYT19981016.0286
212,U.S.  other economic powers pushes plan to avoid global recession,691, WASHINGTON (AP) _ The United States and other economic powers moved ahead Saturday toward an overhaul of the world's financial system to prevent widening market turmoil from pushing more countries into recession. U.S. President Bill Clinton telephoned British Prime Minister,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30048t/APW19981003.0705
213,LATIN AMERICAN ECONOMIC OFFICIALS LASH OUT AT IMF,628, <P> WASHINGTON _ Increasingly angry at what they consider the lenient treatment that Russia received in its $4.5 billion bailout by the International Monetary Fund Latin American officials and economists warned Monday that the programs being offered to protect their,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30048t/NYT19981005.0365
214,EDITORIAL: BRAZIL'S ECONOMIC TROUBLES,395, <P> The New York Times said in editorial for Wednesday Oct. 7: </P> <P> Brazilian President Fernando Henrique Cardoso has little time to savor his apparent first-round re-election victory Sunday. He must take rapid and unpopular steps to save the,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30048t/NYT19981006.0468
215,IMF executive says world economic motor still ticking,433, MADRID Spain (AP) _ The chief executive of the International Monetary Fund said Wednesday there should be a slight improvement in global economic fortunes next year spearheaded by Europe and the United States. Michel Camdessus IMF managing director predicted world,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30048t/APW19981014.0523
216,ON ELECTION EVE  DOUBTS CLOUD BRAZILIANS' OUTLOOK,787, <P> RIO DE JANEIRO Brazil _ When Josue da Silva stepped up to the consumer society four years ago the ground underfoot felt solid and endless. </P> <P> For the first time in years inflation in Brazil was under control,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30048t/NYT19981001.0351
217,INCUMBENT PRESIDENT TAKES COMFORTABLE LEAD IN BRAZIL,713, <P> RIO DE JANEIRO Brazil _ Brazilian voters gave President Fernando Henrique Cardoso a comfortable lead in the first round of balloting Sunday apparently maintaining the leadership of a country struggling against economic crisis. </P> <P> With 22 percent of,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30048t/NYT19981004.0152
218,ECONOMIC LEADERS DIFFER IN STRATEGY ON CRISIS,943, <P> WASHINGTON _ As financial leaders from the world's major economies as well as from many of the most shell-shocked gathered Saturday for talks the Clinton administration faced unusual challenges from Europe Japan and emerging-market nations which are all arriving,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30048t/NYT19981003.0074
219,BRAZILIAN PRESIDENT'S NARROW RE-ELECTION DIMS HOPE FOR REFORM,672, <P> RIO DE JANEIRO Brazil _ Through the anxious weeks leading up to the national elections here on Sunday as some $30 billion fled Brazil despite the doubling of domestic interest rates international financial officials watched for the government to,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30048t/NYT19981005.0331
220,EARLY RETURNS INDICATE RE-ELECTION OF CARDOSO IN BRAZIL,598, <P> RIO DE JANEIRO Brazil _ Brazilian voters appeared to re-elect President Fernando Henrique Cardoso in the first round of balloting Sunday thus maintaining the leadership of a country struggling against economic crisis. </P> <P> In preliminary returns Cardoso appeared,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30048t/NYT19981004.0131
221,PALESTINIAN AIRLINES TAKES TO THE AIR,863, <P> RAFAH Gaza Strip _ Cruising at 19000 feet on Saturday in the cockpit of the first Palestinian Airlines flight to depart from Gaza's new international airport Capt. Jamal Al-How from the Jabaliya refugee camp could not restrain himself. </P>,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30040t/NYT19981206.0110
222,Israel threatens to close Palestinian airport over security,213, JERUSALEM (AP) _ Israel has threatened to close down the Palestinian-run Gaza airport over a security violation an Israeli official said Tuesday a move that could further undermine the already fragile peace process. Palestinian airport workers refused to allow Israeli,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30040t/APW19981229.0763
223,Palestinian airport opens; hailed as step toward statehood,710, DAHANIEH Gaza Strip (AP) _ Taking a major step toward statehood the Palestinians on Tuesday inaugurated Gaza International Airport their first gateway to the world with cheers tears and an outpouring of patriotism. An Egypt Air plane was the first,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30040t/APW19981124.0256
224,PALESTINIAN AIRPORT OPENS TO JUBILATION,1017, <P> RAFAH Gaza _ Palestinians celebrated with euphoria the long-delayed opening of their international airport Tuesday as a parade of planes swooped down from cottony skies and glided to a literal red-carpet landing in the flatlands of Gaza. </P> <P>,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30040t/NYT19981124.0267
225,PALESTINIAN AIRLINES TAKES TO THE AIR,878, <P> RAFAH Gaza Strip _ Cruising at 19000 feet on Saturday in the cockpit of the first Palestinian Airlines flight to depart from Gaza's new international airport Capt. Jamal Al-How from the Jabaliya refugee camp could not restrain himself. </P>,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30040t/NYT19981206.0144
226,Israel delays two flights from Palestinian airport,266, JERUSALEM (AP) _ Israeli security officials delayed two planes from taking off from the Palestinian airport on Wednesday the latest tensions in a rare area of Israeli-Palestinian cooperation. A plane bound for Amman Jordan was delayed for two hours over,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30040t/APW19981230.0983
227,Palestinian airport opens; hailed as step toward statehood,700, DAHANIEH Gaza Strip (AP) _ Taking a major step toward statehood the Palestinians on Tuesday inaugurated Gaza International Airport their first gateway to the world with cheers tears and an outpouring of patriotism. An Egypt Air plane was the first,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30040t/APW19981124.0254
228,Israel threatens to close Palestinian airport over security,217, JERUSALEM (AP) _ Israel has threatened to close down the Palestinian-run Gaza airport over a security violation an Israeli official said Tuesday a move that could further undermine the already fragile peace process. Palestinian airport workers refused to allow Israeli,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30040t/APW19981229.0756
229,Israel delays two flights from Palestinian airport,82, JERUSALEM (AP) _ Israeli security officials delayed two planes from taking off from the Palestinian airport on Wednesday marking the latest tensions in a rare area of Israeli-Palestinian cooperation. &UR; A plane 2nd graf pvs,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30040t/APW19981230.0991
230,Jordan and Palestinians launch air link,182, AMMAN Jordan (AP) _ The first Palestinian commercial flight landed at Amman's Marka Airport on Saturday inaugurating an air route between Jordan and the autonomous Gaza Strip. The Falcon F-50 short-haul plane carried 48 passengers mostly Palestinian businessmen and students.,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30040t/APW19981205.0220
231,WORDS OF PRETORIA REPORT: `EXTRAJUDICIAL KILLING',717, <P> PRETORIA South Africa _ Following are excerpts from the final report issued by South Africa's Truth and Reconciliation Commission on Thursday: </P> <P> PRIMARY FINDING </P> <P> On the basis of the evidence available to it the primary finding,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31001t/NYT19981029.0366
232,EDITORIAL: SOUTH AFRICA'S STINGING TRUTHS,373, <P> The New York Times said in an editorial on Sunday Nov. 1: </P> <P> The 3500-page report of the South African Truth and Reconciliation Commission released on Thursday is the most comprehensive and unsparing examination of a nation's ugly,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31001t/NYT19981031.0150
233,Report: South African truth panel to condemn ANC,550, JOHANNESBURG South Africa (AP) _ The institution exploring apartheid's horrors will issue a report that finds the African National Congress shares blame for human rights violations as it struggled to overcome white rule. The 3500-page report by the Truth and,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31001t/APW19981026.0787
234,Mandela at odds over deputy president Mbeki over apartheid report,217, JOHANNESBURG South Africa (AP) _ President Nelson Mandela acknowledged Saturday the African National Congress violated human rights during apartheid setting him at odds with his deputy president over a report that has divided much of South Africa. The disagreement stems,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31001t/APW19981031.0742
235,Truth Commission spares de Klerk in final report on apartheid,449, CAPE TOWN South Africa (AP) _ A panel investigating apartheid-era atrocities said Wednesday it will not implicate the last apartheid president F.W. de Klerk in human rights abuses after he threatened a court challenge. De Klerk said he would sue,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31001t/APW19981028.0231
236,RECONCILING IN SOUTH AFRICA: NEXT UP FOR AMNESTY _ THE,936, <P> JOHANNESBURG South Africa _ The deal that South Africa's Truth and Reconciliation Commission offered was simple enough: Confess your crimes apply for amnesty and you will go free. If you don't come forward you will be prosecuted. </P> <P>,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31001t/NYT19981107.0056
237,Report: South African truth panel to condemn ANC,336, JOHANNESBURG South Africa (AP) _ A panel probing apartheid-era abuses has accused the African National Congress of human rights violations including torture and bomb attacks the state broadcaster said Monday. The ANC which led the struggle against white rule and,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31001t/APW19981026.0485
238,SOUTH AFRICAN PANEL TO WITHHOLD DATA IMPLICATING DE KLERK,852, <P> JOHANNESBURG South Africa _ Facing a court challenge the Truth and Reconciliation Commission said Wednesday that it would withhold at least temporarily the parts of its final report that implicate South Africa's last apartheid-era president F.W. de Klerk in,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31001t/NYT19981028.0331
239,Torturers need counseling too  conference hears,415, CAPE TOWN South Africa (AP) _ Torturers and bombers who carried out atrocities defending or fighting apartheid need counseling to ensure they do not repeat their crimes an expert for South Africa's reconciliation body said Thursday. Addressing local and international,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31001t/APW19981008.0841
240,RECONCILING IN SOUTH AFRICA: NEXT UP FOR AMNESTY _ THE,936, <P> JOHANNESBURG South Africa _ The deal that South Africa's Truth and Reconciliation Commission offered was simple enough: Confess your crimes apply for amnesty and you will go free. If you don't come forward you will be prosecuted. </P> <P>,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d31001t/NYT19981107.0057
241,Blast kills 2 bombers  injures 16 others  delays action on accord,315, JERUSALEM (AP) _ Suicide bombers targeted a crowded open-air market Friday setting off blasts that killed the two assailants injured 21 shoppers and passersby and prompted the Israeli Cabinet to put off action on the new peace accord. The radical,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30010t/APW19981106.1126
242,Mubarak says peace unlikely under Netanyahu,364, CAIRO Egypt (AP) _ Egypt's president says there is ``virtually nobody'' who believes Israeli Prime Minister Benjamin Netanyahu will implement the latest peace deal with Palestinians. In an interview published Saturday President Hosni Mubarak said if Netanyahu wants to change,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30010t/APW19981107.0143
243,Militants pull out all stops to halt accord that targets militants,605, JERUSALEM (AP) _ Islamic militants are pulling out all the stops to keep the new U.S.-brokered Israeli-Palestinian peace accord from becoming reality. In recent days suicide bombers have attacked an Israeli school bus in the Gaza Strip and Jerusalem's outdoor,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30010t/APW19981107.0116
244,CLINTON SAYS BOMBING SHOULD NOT DERAIL ACCORD,348, <P> WASHINGTON _ President Clinton expressed sympathy to Israel Friday after a car-bomb explosion in a Jerusalem market wounded 24 people but said the attack should not derail the recent land-for-security deal between Israel and the Palestinians. </P> <P> The,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30010t/NYT19981106.0494
245,Car bomb explodes; Israel suspends ratification of peace accord,810, JERUSALEM (AP) _ A car bomb blew up Friday in a Jerusalem market crowded with Israelis shopping for the Sabbath. The blast killed two assailants wounded 21 Israelis and prompted Israel to suspend implementation of the peace accord with the,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30010t/APW19981106.0572
246,Family of bomber expresses pride; Arafat vows to hunt masterminds,485, JERUSALEM (AP) _ The father of one of the Islamic militants who died in the suicide bombing of a crowded Jerusalem market said Saturday he was sad about his son's death but proud of what he had done. Friday's bombing,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30010t/APW19981107.0131
247,Car bomb explodes; Israel suspends ratification of peace accord,631, JERUSALEM (AP) _ A car bomb exploded Friday in a Jerusalem market crowded with Israelis shopping for the Sabbath. The blast killed two apparently the assailants and wounded 21 Israelis. In response Israel's Cabinet suspended implementation of the new peace,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30010t/APW19981106.0520
248,Blast kills 2 bombers  injures 16 others  delays action on accord,689, JERUSALEM (AP) _ Suicide bombers targeted a crowded open-air market Friday setting off blasts that killed the two assailants injured 21 shoppers and passersby and prompted the Israeli Cabinet to put off action on the new peace accord. The radical,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30010t/APW19981106.0851
249,JERUSALEM EXPLOSION KILLS BOMBERS  INJURES 24  IMPERILS PEACE,497, <P> JERUSALEM _ A red Fiat belching smoke sent shoppers fleeing moments before it exploded outside a bustling marketplace on Friday morning killing the two bombers injuring 24 other people and disabling the U.S.-brokered peace effort. </P> <P> The Israeli,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30010t/NYT19981106.0468
250,Militants pull out all stops to halt accord that targets militants,191, JERUSALEM (AP) _ Islamic militants are pulling out all the stops to keep the new U.S.-brokered Israeli-Palestinian peace accord from becoming reality. In recent days suicide bombers have attacked an Israeli school bus in the Gaza Strip and Jerusalem's outdoor,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30010t/APW19981107.0118
251,Eight weeks after crash  bulk of Flight 111 wreckage now recovered,413, TORONTO (AP) _ Hundreds of thousands of pieces of Swissair Flight 111 representing 60 percent of the plane have now been retrieved from the ocean floor but an explanation for the Sept. 2 crash remains far off investigators said Tuesday.,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30016t/APW19981027.1082
252,FAA ORDERS AIRLINES TO CHECK MD-11 COCKPIT SWITCHES,231, <P> WASHINGTON _ The Federal Aviation Administration on Thursday abruptly ordered airlines that fly MD-11s to inspect two cockpit switches because one model in wide use can give off smoke at certain settings. </P> <P> But such switches did not,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30016t/NYT19981112.0477
253,WEB SITE FOR CRASH VICTIM FAMILIES,579, <P> WASHINGTON _ After the crash of Swissair Flight 111 the airline gave the grieving familes of the victims all the help customarily offered in such disasters. It brought them to Halifax booked them in hotels and bused them to,/home/ritesh/IdeaProjects/DictionaryGenerator/docs/d30016t/NYT19981118.0185
